0.295897751,0.291607406,0.309845498,0.344819515,0.3684609,0.401258413,0.440078138,0.43185417,0.356941503,0.263485131,0.192919322,0.159157517,0.155548211,0.206077395,0.287046222,0.33948362,0.364280196,0.379059374,0.381989888,0.369484899,0.352734065,0.360350698,0.385003806,0.421249877,0.474248565,0.518878088,0.532829517,0.508253308,0.465307441,0.433503193,0.425493406,0.449342966,0.483523142,0.510102318,0.507779857,0.468615707,0.40439469,0.351921169,0.33360969,0.341520178,0.360796826,0.37227542,0.351726157,0.311613532,0.260670839,0.252624385,0.301531332,0.388941451,0.48517753,0.544571963,0.554084876,0.531934966,0.492185308,0.487541006,0.512584066,0.545848787,0.564362877,0.551325117,0.531868844,0.515467547,0.520416855,0.55227025,0.574555056,0.557413106,0.495376332,0.40511138,0.320310185,0.249419688,0.234744674,0.272659563,0.330762575,0.377969684,0.428588594,0.464521293,0.462852897,0.440157868,0.425918168,0.401628471,0.353203325,0.271382924,0.216034462,0.166916383,0.139680068,0.159312588,0.218877167,0.29643338,0.371830256,0.41243518,0.439143575,0.439413544,0.418649975,0.376039904,0.34482501,0.326851148,0.320220777,0.316547546,0.323160696,0.346735719,0.35410151,0.34661182,0.349233586,0.309854227,0.241416682,0.172434459,0.120772504,0.11398727,0.131749932,0.1884274,0.250137969,0.261384253,0.252151781,0.242872412,0.235051615,0.247588835,0.286182671,0.361426235,0.412819586,0.436298988,0.45108653,0.447635038,0.423678686,0.402806579,0.388473163,0.374082216,0.356821347,0.331946177,0.308646209,0.28188172,0.259329032,0.247598295,0.231657962,0.24821848,0.306284153,0.36111037,0.422898249,0.469884324,0.476070922,0.420815805,0.330579169,0.273661406,0.230465224,0.211347488,0.227955095,0.258680908,0.274596381,0.266916385,0.24903867,0.248910228,0.247969956,0.267670402,0.275080324,0.261373405,0.223202956,0.170069453,0.108706565,0.073480929,0.068683614,0.116306956,0.164732209,0.213775114,0.254087552,0.278672817,0.28590333,0.271507742,0.22332188,0.184605948,0.138320962,0.105521252,0.090296451,0.077340839,0.067677537,0.05050078,0.031776894,0.067227415,0.145789591,0.241230431,0.348680508,0.411050264,0.415530167,0.37067832,0.301742451,0.25749294,0.234550562,0.221288391,0.259061172,0.311791829,0.363906587,0.413100254,0.434927292,0.4265966,0.379446884,0.311398921,0.257155667,0.218479307,0.206734789,0.212159295,0.206019975,0.179737547,0.141540725,0.115274359,0.09999916,0.095411249,0.107362772,0.108192016,0.090710128,0.071745595,0.071703576,0.094873245,0.126034157,0.14521766,0.158235298,0.169092487,0.169533018,0.18778487,0.222987845,0.255281111,0.281939791,0.276470162,0.260932546,0.258323965,0.246072953,0.232695409,0.219045812,0.215627304,0.238899908,0.253512964,0.272433963,0.288045063,0.289139127,0.251109313,0.186120216,0.132332846,0.095289336,0.074326422,0.088869564,0.133114649,0.200748406,0.256836283,0.30081602,0.331828739,0.327444454,0.304590092,0.281158717,0.272527656,0.268123435,0.263794651,0.283143979,0.287858914,0.270339817,0.249688067,0.229451929,0.236622406,0.253891262,0.270442188,0.314820827,0.326266493,0.316896186,0.309537318,0.28617064,0.282952658,0.287896457,0.297118377,0.32580344,0.338895194,0.356676019,0.39679801,0.418601777,0.429987541,0.416110967,0.39772652,0.375434285,0.344622914,0.311506543,0.298825387,0.282870941,0.260854403,0.231209581,0.225731289,0.224152345,0.214753361,0.195791778,0.195454621,0.209214853,0.229009673,0.279083456,0.346518684,0.392913072,0.419937012,0.425763467,0.412863636,0.37564428,0.316840624,0.292229281,0.285347223,0.306626422,0.374885381,0.44693782,0.526369633,0.587860735,0.604059228,0.5952035,0.5547441,0.498567077,0.439945998,0.357150339,0.317964731,0.308516089,0.3077367,0.330069001,0.365090089,0.408990205,0.457008411,0.479174644,0.509978917,0.522053061,0.496949971,0.440081129,0.383563779,0.347066142,0.331938719,0.333263785,0.386947465,0.465782699,0.529156834,0.552760486,0.573557532,0.578033857,0.549484058,0.510889674,0.492540702,0.487763135,0.474283411,0.464350802,0.477252099,0.49440619,0.496905764,0.484195797,0.456453072,0.421578759,0.386934651,0.392930862,0.433756474,0.488630659,0.535678047,0.550045524,0.533649414,0.497543861,0.460930683,0.449660291,0.450069393,0.446513561,0.433625914,0.40975041,0.384597142,0.370483329,0.365501103,0.376279835,0.395057911,0.415212675,0.437647244,0.475173344,0.528365263,0.587445685,0.624656256,0.649208363,0.648658505,0.611024633,0.53977184,0.481444516,0.443104576,0.416677006,0.40854701,0.420827642,0.424682635,0.402888899,0.353907038,0.336578423,0.355031206,0.408412493,0.492094135,0.568551126,0.604938408,0.591344846,0.531557826,0.475692011,0.424260033,0.384189113,0.356838148,0.344483516,0.344279,0.358895881,0.383342324,0.421348725,0.443496806,0.449759631,0.451624805,0.448107067,0.452236344,0.466942913,0.489487988,0.520245748,0.551644815,0.585373933,0.615951544,0.62203884,0.630184537,0.644371214,0.665178437,0.701402706,0.738494303,0.751294541,0.714880238,0.642414517,0.559461257,0.479676565,0.416169446,0.398387735,0.400672995,0.40359807,0.402433161,0.428008533,0.476514481,0.525498711,0.567219827,0.60959027,0.612896833,0.581784438,0.535346241,0.500276832,0.48078483,0.458119792,0.449811517,0.4718721,0.493974137,0.528893587,0.571268534,0.612465503,0.63805685,0.62921583,0.605740718,0.586760906,0.572236501,0.561988384,0.551649764,0.545387218,0.540238385,0.533602199,0.529254345,0.537855513,0.561882663,0.574030052,0.564168587,0.541929039,0.519745886,0.516133392,0.528444757,0.554331247,0.578591156,0.587546673,0.574235646,0.549021238,0.531990458,0.54235329,0.589186453,0.640955791,0.667145729,0.670026964,0.650561676,0.606718583,0.557933121,0.524322402,0.543608563,0.575791164,0.611425063,0.644310675,0.652390005,0.629846947,0.597725499,0.570637995,0.579012729,0.58728497,0.626359585,0.674328158,0.694691457,0.689570798,0.685156768,0.664254342,0.623639536,0.553985369,0.515111187,0.483990434,0.448643801,0.429937195,0.457344847,0.491341759,0.532759642,0.593414846,0.671977404,0.73380544,0.753233601,0.732255917,0.676135012,0.584956001,0.503174042,0.466912215,0.471059062,0.513901986,0.559008248,0.598423522,0.625411762,0.642094778,0.653387191,0.665199216,0.669173034,0.653415725,0.620724473,0.587489294,0.566691927,0.558788131,0.559412644,0.564266127,0.561198556,0.545313085,0.545572103,0.562028417,0.588266909,0.612941845,0.624226515,0.60369054,0.550354381,0.482389525,0.427006586,0.388788284,0.364009991,0.357446118,0.361903278,0.352544625,0.357668093,0.379048209,0.407905492,0.422609539,0.43406466,0.455301915,0.473013477,0.473941618,0.504863595,0.543437354,0.555259729,0.531122127,0.528171359,0.568525214,0.633743818,0.702404041,0.77501457,0.815896089,0.789708303,0.714950102,0.634855648,0.567042159,0.502262988,0.415274911,0.338176222,0.289920823,0.278904297,0.305852398,0.357770068,0.414525132,0.458503826,0.467966163,0.503871685,0.559845699,0.626268423,0.672349956,0.674576591,0.633831004,0.579237654,0.533830965,0.533925436,0.552709784,0.577434357,0.584815957,0.551549614,0.491787859,0.420202999,0.356244528,0.307415072,0.28319666,0.295809002,0.340994549,0.417294571,0.497281486,0.533257299,0.535027477,0.486699224,0.40540699,0.333809457,0.295113851,0.318355003,0.373380739,0.416185164,0.449526871,0.442164807,0.395954252,0.360284641,0.336702452,0.331914598,0.338159561,0.339572321,0.325617979,0.287452073,0.222399379,0.190250834,0.176286467,0.176565452,0.195403883,0.233998085,0.280776991,0.325517426,0.361970261,0.414042613,0.455322198,0.468070684,0.445331637,0.383939208,0.317422244,0.272800747,0.26653791,0.306321212,0.387136932,0.466520514,0.504969657,0.481173297,0.425376576,0.352171315,0.272110061,0.205552616,0.182335792,0.189886612,0.212929791,0.23474621,0.237294222,0.205533064,0.153546837,0.074938728,0.019168957,0,0.016074825,0.03308515,0.072946631,0.125313369,0.197412514,0.237527452,0.269386634,0.280958908,0.242704922,0.157024659,0.114655068,0.089589106,0.114836008,0.150499289,0.188090889,0.208594013,0.179589897,0.158971198,0.193034112,0.259929326,0.388659809,0.513438035,0.580601354,0.557694345,0.437671972,0.301686801,0.202872663,0.154174055,0.185312077,0.243361538,0.284370054,0.292988596,0.258556195,0.236462671,0.254934634,0.278460342,0.344698207,0.37175155,0.367625048,0.354365897,0.322601127,0.31964998,0.333839393,0.338541012,0.372660958,0.376758975,0.388652745,0.448325044,0.539057832,0.644406931,0.70590588,0.713399295,0.691367855,0.642080568,0.570143988,0.54238863,0.538282234,0.531748464,0.506664293,0.487718161,0.49212422,0.504425722,0.514046028,0.546127695,0.576826574,0.588176891,0.593395519,0.623277751,0.686212327,0.72224872,0.737600921,0.734360263,0.69345785,0.62250846,0.546719761,0.512192983,0.533969611,0.572551286,0.632763741,0.711448428,0.767723923,0.820292691,0.833932301,0.821272658,0.799151092,0.782091926,0.759213804,0.762164443,0.795946023,0.872114671,0.920526547,0.924787372,0.893613944,0.852780767,0.785035255,0.75000048,0.772864685,0.853299211,0.935554736,0.989043493,1,0.977785244,0.894628125,0.788880416,0.70039857,0.655547648,0.633170671,0.619025924,0.61399052,0.608144578,0.59032951,0.575926507,0.595952075,0.671396609,0.75105383,0.807763292,0.8436456,0.834296806,0.791918576,0.731547466,0.681028467,0.677523285,0.676114241,0.684241529,0.684828251,0.674066338,0.642751069,0.599511913,0.567578309,0.541689462,0.513316452,0.502526053,0.485419158,0.497496793,0.505799465,0.53462322,0.60294822,0.6476942,0.66934451,0.670201189,0.650194901,0.641835151,0.618314696,0.618029325,0.650369359,0.664925522,0.66774447,0.66121687,0.664517155,0.698585772,0.745649598,0.802887802,0.846719751,0.848872051,0.817865136,0.743143862,0.659954274,0.587637061,0.549798994,0.543690581,0.553746079,0.579170253,0.613176105,0.646829842,0.686390495,0.702290016,0.717890803,0.706031692,0.65546895,0.593344067,0.538810749,0.541213153,0.585282954,0.625395159,0.648435497,0.624421053,0.5608469,0.492678674,0.477576521,0.545303625,0.650877316,0.733342731,0.750575247,0.7158847,0.640923944,0.552977981,0.508543374,0.509520449,0.550543713,0.635081433,0.741455432,0.856823757,0.947299314,0.994687916,0.998013632,0.959910859,0.903671556,0.890036805,0.899846556,0.901083773,0.88081872,0.856420698,0.828317332,0.794437092,0.747433299,0.704347898,0.673544157,0.652950354,0.640767656,0.667159234,0.692695676,0.728704076,0.750856881,0.742417058,0.760928587,0.792123102,0.80201438,0.773129276,0.683171957,0.60193476,0.521608023,0.448690154,0.43151916,0.447477857,0.490430798,0.53145917,0.579952179,0.652314057,0.723674758,0.769681661,0.801757836,0.794203488,0.778742004,0.745444375,0.706834924,0.671286627,0.646309411,0.619899856,0.616222886,0.58994714,0.57572826,0.57724392,0.587811617,0.603953092,0.620034886,0.623354525,0.620706887,0.596222292,0.571639326,0.564672595,0.578402556,0.591981807,0.597512616,0.582873081,0.555368893,0.516116532,0.447317007,0.38144989,0.330898464,0.299317442,0.298814207,0.327518341,0.386327737,0.451177763,0.485996195,0.486753273,0.431881162,0.360950527,0.290516893,0.237292627,0.204372142,0.198837904,0.201011029,0.194588009,0.168035948,0.169789721,0.197270649,0.252950435,0.311806329,0.379883327,0.435637212,0.466220946,0.444913382,0.391996118,0.308453968,0.228761897,0.170880019,0.16936346,0.221072935,0.291171758,0.325803984,0.327845168,0.2817149,0.22180484,0.170439137,0.157693769,0.16489889,0.16379721,0.164699666,0.188227061,0.218433878,0.259133612,0.291473044,0.321033598,0.311074,0.27686371,0.265538507,0.274382741,0.302310053,0.350231806,0.381070831,0.398326569,0.381401219,0.368784467,0.396802111,0.415693938,0.426577664,0.433666828,0.401576798,0.347070997,0.285717488,0.27230731,0.313810419,0.355229805,0.386953105,0.390324406,0.364096993,0.329402773,0.314187545,0.330861042,0.34915217,0.369491797,0.367396545,0.325039495,0.262832293,0.198539235,0.15890806,0.129821126,0.112254429,0.14857893,0.222180541,0.316705074,0.387934502,0.43393142,0.459939035,0.431767832,0.348373022,0.246601093,0.162291576,0.101378595,0.042522696,0.027076418,0.079476785,0.16336972,0.243649948,0.309148115,0.365940337,0.374396376,0.338046564,0.302071605,0.295415339,0.320053921,0.364265022,0.427743795,0.493922271,0.501644759,0.475704942,0.440936966,0.423062142,0.427161216,0.447823097,0.476995448,0.492667071,0.43908736,0.375720734,0.300209206,0.260869899,0.254331955,0.296674831,0.361822781,0.449545525,0.513247976,0.573641406,0.56454701,0.515085462,0.43593993,0.375232863,0.319136209,0.299910624,0.303354321,0.321019955,0.31311498,0.302901797,0.291860626,0.301542189,0.330577347,0.374735012,0.430855727,0.486653981,0.514337817,0.523252708,0.483138063,0.424569656,0.372136556,0.326432306,0.322456327,0.369399406,0.451078424,0.57217311,0.68647308,0.788101312,0.829194315,0.79897685,0.710184752,0.600690632,0.513184914,0.450603727,0.417100722,0.423572971,0.453081285,0.483714091,0.498107698,0.521523367,0.562403386,0.571067486,0.570188611,0.576322515,0.594574142,0.57449755,0.521307975,0.445176544,0.371645868,0.298963655,0.254644086,0.247916633,0.275789173,0.302591558,0.342699744,0.369289337,0.397213288,0.413298298,0.417579092,0.41586869,0.405143482,0.388077466,0.386537828,0.372053581,0.348700378,0.312523209,0.300341034,0.316114581,0.350526179,0.390510424,0.419842405,0.40863974,0.368268551,0.300799345,0.250526707,0.23227401,0.239817391,0.261410908,0.287147428,0.314127552,0.34530836,0.351744139,0.338384385,0.327380272,0.283490424,0.236437162,0.199637299,0.185518571,0.184269258,0.182968767,0.184865821,0.196838656,0.189183295,0.188504993,0.194467084,0.209500152,0.224533368,0.244146885,0.265475134,0.282637635,0.301352235,0.306825454,0.296979993,0.273078559,0.242763703,0.215643564,0.186693904,0.170509011,0.184579534,0.214646436,0.259011961,0.290743133,0.314976973,0.313010988,0.267035101,0.199693124,0.138090202,0.094018071,0.066937603,0.049874318,0.066372915,0.09888865,0.140307062,0.195427987,0.268568249,0.329957432,0.348462038,0.334757248,0.2988607,0.255753644,0.216311065,0.204780075,0.231201679,0.26756635,0.288560474,0.293132099,0.286226071,0.267355896,0.237630919,0.236483369,0.25261277,0.273736258,0.292344412,0.316381199,0.351379306,0.380920245,0.401595059,0.420990114,0.403902521,0.357254034,0.297351287,0.247427566,0.213089758,0.202371732,0.208689142,0.228926181,0.241039211,0.247320823,0.252189026,0.253957172,0.25760911,0.25727562,0.249909983,0.256155891,0.256530173,0.242142233,0.216418603,0.18380997,0.15924883,0.134565618,0.134688727,9
